aladdin_id,permid,issuer_name,exclusion_list,ovr_list,affected_portfolio_str,affected_benchmark_str
R48380,4295908727,AFC Cable Systems Inc,['str_001_s'],,[],[]
,4295862166,CominCo Resources International Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
,4297275227,Delaney Energy Services Corp,['str_006_sec'],,[],[]
,5034601755,Savanna Drilling Corp,['str_006_sec'],,[],[]
,4296396468,Catalyst Energy Services Inc,['str_001_s'],,[],[]
,5001096089,OtatCo Inc,['str_006_sec'],,[],[]
,4296035084,Reliance Services Group Ltd Commerce,['str_006_sec'],,[],[]
,4295902067,Valeant Research & Development,['str_001_s'],,[],[]
,4297784934,SPI Pharma Inc,['str_001_s'],,[],[]
G00464,4296413261,TPT Global Tech Inc,"['str_002_ec', 'str_005_ec', 'scs_002_ec']",,[],[]
,4295911186,Production Operators Inc,['str_001_s'],,[],[]
R55799,4295904894,SEACOR Holdings Inc,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec']",,[],[]
,5036365941,Mulpha SPV Ltd,['str_001_s'],,[],[]
F10528,5034597199,SPI Sociedade para Participacoes em Infraestrutura SA,"['str_004_asec', 'scs_001_sec']","{'str_004_asec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
F99738,4296316747,G3 Technologies Ltd,['str_001_s'],,[],[]
,5055426728,Balder 4 AB,"['str_004_asec', 'scs_001_sec']",,[],[]
J91786,5069404729,KKR Group Finance Co V LLC,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec']",{'scs_002_ec': 'OK'},[],[]
J54343,5079546743,Piraeus Bank SA,"['str_002_ec', 'str_005_ec']",,"['FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG01998', 'str_sfdr8_aec', 'FIG04868', 'str_sfdr8_aec', 'FIG05240', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FIN00441', 'str_sfdr8_aec', 'FPB01158', 'str_004_asec', 'FPB01158', 'str_004_asec', 'PFIT0647', 'str_sfdr8_aec']",[]
L39848,5083481739,DSM-Firmenich AG,['str_006_sec'],,"['EPV00043', 'str_001_s', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05273', 'str_004_asec', 'FPG00112', 'str_001_s', 'LXMS0240', 'str_sfdr8_aec', 'PFIT0516', 'str_sfdr8_aec']",[]
F19740,5001440406,Tesco Property Finance 4 PLC,"['str_002_ec', 'str_005_ec']",,[],[]
H05755,5045822193,UPCB Finance IV Ltd,['scs_002_ec'],,[],[]
I17287,5051386435,Chengdu ALD Aviation Manufacturing Corp,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H04082,5039670410,Cre Inc,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R72291,4295876638,Shofu Inc,['str_006_sec'],,[],[]
D47611,4295898106,Checkit PLC,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D30612,4295864946,Hang Xiao Steel Structure Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
E92681,4295866042,Agf A/S,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D06930,4295880107,Top Culture Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
F66133,5037250019,Tesco Property Finance 5 PLC,"['str_002_ec', 'str_005_ec']","{'str_002_ec': 'OK', 'str_005_ec': 'OK'}",[],[]
D70233,4295875142,Mivtach Shamir Holdings Ltd,['str_001_s'],,[],[]
R82117,4295881633,Daol Investment & Securities Co Ltd,['scs_001_sec'],,[],[]
R65207,4295878936,Kitazawa Sangyo Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R43952,4295868713,PWO AG,"['str_004_asec', 'scs_001_sec']",,[],[]
H70711,5051396146,SMBC Aviation Capital Finance DAC,"['str_004_asec', 'str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
H99614,5046039559,User Local Inc,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H56339,5037347682,Tongyu Communication Inc,['str_001_s'],,[],[]
F04534,5000494870,Beijing Orient Landscape & Environment Co Ltd,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F15485,5000939824,Yantai Shuangta Food Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
F15077,4297707865,Shandong New Beiyang Information Technology Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
F86075,5035420392,Longhua Technology Group Luoyang Co Ltd,['str_001_s'],,[],[]
F14963,5000673810,Beijing UniStrong Science & Technology Co Ltd,['str_001_s'],,[],[]
H99255,5037431875,PCL Inc,['str_001_s'],,[],[]
I28942,5046289802,Shenzhen Sinovatio Technology Co Ltd,['str_001_s'],,[],[]
I73811,5058983632,Song Hong Garment JSC,"['str_004_asec', 'scs_001_sec']",,[],[]
I64872,4298524378,eSOL Co Ltd,['str_001_s'],,[],[]
R64697,4295876561,Ohba Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F78044,4298422667,Vicem Ha Tien Cement JSC,['str_001_s'],,[],[]
F65543,4295880703,Asukanet Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
C09906,4295894553,JKX Oil & Gas Ltd,['scs_001_sec'],,[],[]
C10078,4295894016,McKay Securities PLC,['str_006_sec'],,[],[]
R33613,4295876402,Marubeni Construction Material Lease Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F89169,5001229791,Wuhan P&S Information Technology Co Ltd,['str_006_sec'],,[],[]
H70608,5000764441,Beijing Global Safety Technology Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
J24545,5052152945,KBC Corporation Ltd,['str_001_s'],,[],[]
G81340,5043466992,Humasis Co Ltd,"['str_001_s', 'str_004_asec', 'scs_001_sec']",,[],[]
R35244,4295890868,Perrot Duval Holding SA,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H70814,5041751398,Fujian Boss Software Corp,['str_001_s'],,[],[]
I86407,5047640215,QuakeSafe Technologies Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F04263,5001120516,Sai Gon Thuong Tin Real Estate JSC,['str_001_s'],,[],[]
F89214,5000005324,VIX Securities JSC,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
E90919,4298052308,Creverse Inc,"['str_004_asec', 'scs_001_sec']",,[],[]
F87430,4298052302,Seoul Auction Co Ltd,['str_001_s'],,[],[]
G97962,4297939088,CMC Corp,['str_001_s'],,[],[]
F98911,4296127814,Bioventix PLC,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I12415,4298153706,Shanghai Daimay Automotive Interior Co Ltd,"['str_001_s', 'str_004_asec', 'scs_001_sec']",,[],[]
F15595,5000707341,Sumavision Technologies Co Ltd,['str_001_s'],,[],[]
F15754,4298154571,Net263 Ltd,['str_001_s'],,[],[]
F61291,5000047033,Guomai Technologies Inc,['str_001_s'],,[],[]
G90528,5044034806,ADTechnology Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
G91802,5000522064,Beijing GeoEnviron Engineering & Technology Inc,['str_006_sec'],,[],[]
I08441,5045853455,Zhongfu Information Inc,['str_001_s'],,[],[]
F20805,4295864126,Hainan Development Holdings Nanhai Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I11428,4295863705,Inmyshow Digital Technology Group Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
R30570,4295879050,Aucnet Inc,"['str_001_s', 'str_004_asec', 'scs_001_sec']",,[],[]
F15614,4296215978,Jiangsu Leike Defense Technology Co Ltd,['str_004_asec'],,[],[]
F52241,5036183685,Se Gyung Hi Tech Co Ltd,['str_006_sec'],,[],[]
G82141,5000499523,Zhejiang Garden Biopharmaceutical Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
C13624,4295865567,Dongfang Electronics Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H20122,5042264011,Aqualine Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
H05724,5045819895,DesignOne Japan Inc,"['str_004_asec', 'scs_001_sec']",,[],[]
H72669,5051757507,LoopUp Group PLC,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I78331,5035172861,Sonadezi Chau Duc Shareholding Co,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I84578,5057830448,Merit Interactive Co Ltd,['str_001_s'],,[],[]
F79061,5035433753,Era Co Ltd,['str_001_s'],,[],[]
F85302,4298117283,Edan Instruments Inc,['str_001_s'],,[],[]
I00331,5047640094,Shanghai Huace Navigation Technology Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
F80616,4295893437,Asian Insulators PCL,['scs_002_ec'],,[],[]
C13253,4295859498,Iep Invest NV,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F06315,5000785150,SNC-Lavalin Innisfree McGill Finance Inc,['str_006_sec'],,[],[]
R78382,4295914538,Perma-Fix Environmental Services Inc,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D21845,4295898239,CML Microsystems Plc,['str_004_asec'],,[],[]
E90209,5000363846,Tesco Property Finance 2 PLC,"['str_002_ec', 'str_005_ec']",,[],[]
F05777,5000777803,Tesco Property Finance 3 PLC,"['str_002_ec', 'str_005_ec']",,[],[]
,5037920714,Chase Issuance Trust 2012-7,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
F85013,4295893397,Demco PCL,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I55304,5000750098,System Support Inc,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D31426,4295864775,Guangdong Goworld Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
R79855,4295877757,Kobe Electric Railway Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R59077,4295879673,Fukuda Denshi Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
F18752,4295883436,Kumpulan Fima Bhd,['scs_002_ec'],,[],[]
C06931,4295879862,Kourakuen Holdings Corp,['str_001_s'],,[],[]
R94766,4295878832,Tokyo Kikai Seisakusho Ltd,['str_001_s'],,[],[]
B33123,4297197451,Adris Grupa dd,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
G41053,5000841587,Avatec Co Ltd,['str_001_s'],,[],[]
J60241,5001232842,TRS Information Technology Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I25302,5035461333,Fecon Corp,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
E90228,4298179913,C'Bon Cosmetics Co Ltd,['str_001_s'],,[],[]
F69984,5000807176,Quoc Cuong GiaLai JSC,['str_001_s'],,[],[]
F82756,4295883492,Poh Huat Resources Holdings Bhd,['str_006_sec'],,[],[]
F87638,4295866106,Silkeborg IF Invest A/S,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D38833,4295885868,Pak Suzuki Motor Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
F82931,4295858055,PPK Group Ltd,['str_001_s'],,[],[]
H15787,5046047248,Anabatic Technologies Tbk PT,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H13323,4298181285,Fuji Die Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H83270,5035550632,HL Science Co Ltd,['str_001_s'],,[],[]
H65361,5044011324,Candeal Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I11609,5052535472,Naga Group AG,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I51459,4298359777,Kalray SA,"['str_004_asec', 'scs_001_sec']",,[],[]
H97641,5000784469,Guangzhou Shangpin Home Collection Co Ltd,['str_006_sec'],,[],[]
J06791,5060509591,Relais Group Oyj,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
I94505,5070502261,Link-U Inc,"['str_004_asec', 'scs_001_sec']",,[],[]
I63479,5001104667,Frontier Management Inc,['str_006_sec'],,[],[]
K20453,5063387639,Alinma Retail REIT Fund,['str_001_s'],,[],[]
J87782,5035166483,IQGeo Group PLC,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D40339,4295876108,CDS Co Ltd,['str_001_s'],,[],[]
D81805,4297484744,Atreyu Capital Markets Ltd,['str_001_s'],,[],[]
D18107,4295876859,FreeBit Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
D17215,4295880711,Soliton Systems KK,['str_001_s'],,[],[]
F22183,5001228707,Qingdao Eastsoft Communication Technology Co Ltd,['str_001_s'],,[],[]
H85576,5044031543,Wuhan Jingce Electronic Group Co Ltd,"['str_001_s', 'str_004_asec', 'scs_001_sec']",,[],[]
H86436,4296756873,Semba Corp,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F78068,5000616569,Binh Duong Mineral and Construction JSC,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
G00216,5035954132,Jiangsu Hoperun Software Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F84283,4295892711,United Paper PCL,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
G13341,5038063177,Tesco Property Finance 6 PLC,"['str_002_ec', 'str_005_ec']",,[],[]
H24501,5001195154,Binh Dien Fertilizer JSC,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H48228,5000060210,Yoshimura Food Holdings KK,['str_001_s'],,[],[]
I89676,5042953356,Good Com Asset Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
C91487,4295886960,Qatar National Bank QPSC,"['str_001_s', 'str_002_ec', 'str_004_asec', 'str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
G15666,5036874979,HeidelbergCement Finance Luxembourg SA,['str_004_asec'],,"['FIG00677', 'str_004_asec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FPB01158', 'str_004_asec', 'LXMS0020', 'str_sfdr8_aec', 'PFIT0011', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00002', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
R56890,4295866353,UPM-Kymmene Oyj,['str_005_ec'],{'str_005_ec': 'OK'},[],[]
E89794,4295874389,Multipolar Tbk PT,"['str_002_ec', 'str_005_ec', 'scs_001_sec']",,[],[]
J36260,5035533532,Jenkem Technology Co Ltd,['str_001_s'],,[],[]
F39433,5035718926,Multitude SE,"['str_004_asec', 'scs_001_sec']",,[],[]
D65835,5000037413,Minera Mexico SA de CV,['scs_001_sec'],"{'scs_001_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'EXCLUDED'}","['LXMS0660', 'str_006_sec']",[]
R70482,4296072744,Anadarko Finance Co,"['scs_001_sec', 'scs_002_ec']",,[],[]
F15741,5000723567,Guangdong Create Century Intelligent Equipment Group Corp Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F83907,4296942508,Gosuncn Technology Group Co Ltd,['str_001_s'],,[],[]
G62481,5035705594,Ennoconn Corp,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec']",,[],[]
H82032,5052142221,TNB Global Ventures Capital Bhd,"['str_004_asec', 'scs_002_ec']",,[],[]
R84014,5000049504,SK Inc,"['str_002_ec', 'str_005_ec']",,[],[]
R58215,4295874417,Barito Pacific Tbk PT,['str_004_asec'],,[],[]
R59095,4295879047,Fuji Seal International Inc,['str_005_ec'],,[],[]
B74189,4295889554,Naturgy Energy Group SA,"['str_002_ec', 'str_005_ec', 'scs_002_ec']",,"['CPE03744', 'scs_001_sec']",[]
F24556,5034749973,Pttep Canada International Finance Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
K39778,5076695173,Vmed O2 UK Financing I PLC,['scs_002_ec'],,[],[]
R56514,4295908132,Tetra Tech Inc,['str_006_sec'],,[],[]
C74178,4295893383,Khon Kaen Sugar Industry PCL,['str_004_asec'],,[],[]
R72067,5000663400,Devon Financing Company LLC,"['str_004_asec', 'scs_001_sec', 'scs_002_ec']",,[],[]
H67839,5051003404,Emera US Finance LP,['scs_002_ec'],,[],[]
R51811,4295904023,Franklin Resources Inc,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R70704,4295860411,ARC Resources Ltd,['scs_002_ec'],,[],[]
R39631,4295900990,BlackRock Inc,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
,5071526899,Bpce Home Loans Fct 2019,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
C09237,5000010436,Perrigo Finance Unlimited Co,['str_002_ec'],,[],[]
R54699,4295876581,ORIX Corp,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R53163,4295904363,Kennametal Inc,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'scs_001_sec']",,[],[]
R60422,4296528190,Keyspan Gas East Corp,['str_004_asec'],{'str_004_asec': 'OK'},[],[]
R71927,8589934275,HSBC Holdings PLC,"['str_001_s', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}","['ADM0PSA1', 'scs_002_ec', 'ADM0PSA2', 'scs_002_ec', 'CPE03913', 'str_003b_ec', 'CPE04044', 'str_003b_ec', 'EPV00060', 'str_001_s', 'FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG00677', 'str_004_asec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG01998', 'str_sfdr8_aec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05273', 'str_004_asec', 'FIG05428', 'str_sfdr8_aec', 'FIN00441', 'str_sfdr8_aec', 'FIN00441', 'str_sfdr8_aec', 'FPB01158', 'str_004_asec', 'FPB01158', 'str_004_asec', 'FPG00027', 'str_001_s', 'FPG00028', 'str_001_s', 'FPG00603', 'str_001_s', 'FPG01213', 'str_001_s', 'FPG01214', 'str_001_s', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'LXMS0360', 'str_sfdr8_aec', 'LXMS0360', 'str_sfdr8_aec', 'LXMS0360', 'str_sfdr8_aec', 'LXMS0580', 'str_sfdr8_aec', 'LXMS0730', 'str_sfdr8_aec', 'PFIT0011', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00002', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
C05342,5052792696,Hudbay Minerals Inc,['str_004_asec'],,[],[]
G36741,5040274890,Merlin Entertainments Ltd,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec']",,[],[]
R51177,4295903127,Eaton Vance Corp,"['str_001_s', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
C05257,4295859577,Lazard Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R51029,4295903121,LCI Industries,"['str_004_asec', 'scs_001_sec']",,[],[]
K62635,5000111822,Marvell Technology Inc,"['str_005_ec', 'scs_001_sec', 'scs_002_ec']",,[],[]
F51910,4295865655,Nantong Jiangshan Agrochemical & Chemicals Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F33207,5035423707,Braskem America Finance Co,"['str_004_asec', 'scs_001_sec']",,[],[]
K39476,5076169227,Glencore Capital Finance DAC,['scs_002_ec'],"{'str_001_s': 'EXCLUDED', 'str_003_ec': 'EXCLUDED', 'str_006_sec': 'EXCLUDED', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
B33032,4295863824,Inesa Intelligent Tech Inc,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D69949,5000495435,Cimic Finance Ltd,['str_006_sec'],,[],[]
H99800,5054561551,PCPD Capital Ltd,['str_005_ec'],,[],[]
D58372,4295861718,TFI International Inc,['str_004_asec'],,[],[]
D36788,4295860262,Viver Incorporadora e Construtora SA,['str_001_s'],,[],[]
G64742,4296881350,NSFOCUS Technologies Group Co Ltd,['str_001_s'],,[],[]
F10748,5000086922,Shenzhen Worldunion Group Inc,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D30474,4295864836,Guangdong Golden Dragon Development Inc,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R58513,4295880513,Gunma Bank Ltd,['str_006_sec'],,[],[]
D21751,4295871878,Convenience Retail Asia Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R72302,4295876589,Rokko Butter Co Ltd,['str_001_s'],,[],[]
I92506,5037134582,CrowdStrike Holdings Inc,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']","{'str_001_s': 'OK', 'str_003_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'str_sfdr8_aec': 'OK'}",[],[]
H19507,5046456868,COSL Singapore Capital Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
F32308,4298161003,Terega SA,['str_004_asec'],{'str_004_asec': 'OK'},"['FIH01197', 'str_sfdr8_aec', 'FIN00315', 'str_sfdr8_aec', 'LXMS0020', 'str_sfdr8_aec', 'PFIT0011', 'str_sfdr8_aec', 'PFIT0605', 'str_sfdr8_aec', 'PFS00001', 'str_sfdr8_aec', 'PFS00059', 'str_sfdr8_aec']",[]
G56587,5052540993,Nextier Oilfield Solutions Inc,['scs_002_ec'],,[],[]
R55196,4295907655,T Rowe Price Group Inc,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
C05888,5035741840,Carlyle Group Inc,['str_006_sec'],"{'str_006_sec': 'OK', 'scs_002_ec': nan}",[],[]
J08476,5055942815,CK Hutchison Capital Securities (17) Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
H76231,5051780878,CK Property Finance (MTN) Ltd,"['str_002_ec', 'str_005_ec']",,[],[]
F82205,4295865272,Visual China Group Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
R33545,4295864676,Shanxi Coking Coal Energy Group Co Ltd,"['str_sfdr8_aec', 'scs_002_ec']",,[],[]
R63778,4295877858,Nishi-Nippon Railroad Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
G35680,4295905312,Allergan Finance LLC,"['str_002_ec', 'str_005_ec']",,[],[]
D68780,4298130633,TD Capital Trust IV,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec', 'scs_001_sec']","{'str_001_s': 'FLAG', 'str_003_ec': 'FLAG', 'str_004_asec': 'FLAG', 'str_005_ec': 'EXCLUDED', 'str_006_sec': 'FLAG', 'str_sfdr8_aec': 'FLAG', 'scs_001_sec': 'FLAG', 'cs_003_sec': 'OK', 'scs_002_ec': 'FLAG'}",[],[]
F92931,5035151221,TMX Group Ltd,['str_004_asec'],,[],[]
D36322,4295863042,Premier Gold Mines Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
F26515,5001440461,RLJ Lodging Trust,"['str_004_asec', 'scs_001_sec']",,[],[]
C94002,5000009914,Spirit AeroSystems Holdings Inc,"['str_001_s', 'str_004_asec']",,[],[]
G50608,5042233006,Saudi Electricity Global Sukuk Company 3,['scs_001_sec'],,[],[]
B89473,4295866111,Novozymes A/S,['str_005_ec'],,[],[]
F79043,4298505578,Henan Mingtai Al.Industrial Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
D31544,4295864722,Shenzhen SDG Information Co Ltd,['str_001_s'],,[],[]
R28136,4295882565,CJ CGV Co Ltd,['str_006_sec'],,[],[]
C96240,4295864421,Fosun International Ltd,"['str_002_ec', 'scs_002_ec']",,[],[]
J51502,5064582942,Alliant Energy Finance LLC,"['str_004_asec', 'scs_002_ec']",,[],[]
G40076,5040692244,Tritax Big Box Reit PLC,['scs_002_ec'],,[],[]
I96226,5066593735,Appotronics Corp Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
R69363,4295892969,PTT Exploration and Production PCL,['scs_001_sec'],,[],[]
H41521,5047817370,Genscript Biotech Corp,['str_002_ec'],,[],[]
H81586,4295864644,Shenzhen Neptunus Bioengineering Co Ltd,['str_006_sec'],,[],[]
